task,model_name,target_day,business_day,ds,hour_business,period,y_pred,y_true,age_days,day_gate
dayahead,lightgbm,2026-01-31,2026-01-31,2026-02-01 00:00:00,24,17_24,372.5472252080655,368.05,24,0.38275862068965516
dayahead,timemixer,2026-01-31,2026-01-31,2026-01-31 02:00:00,2,1_8,378.4568786621094,371.5,24,0.38275862068965516
dayahead,timemixer,2026-01-31,2026-01-31,2026-01-31 04:00:00,4,1_8,361.0675964355469,345.875,24,0.38275862068965516
dayahead,timemixer,2026-01-31,2026-01-31,2026-01-31 05:00:00,5,1_8,359.9311828613281,350.0,24,0.38275862068965516
dayahead,timemixer,2026-01-31,2026-01-31,2026-01-31 06:00:00,6,1_8,340.72027587890625,327.0,24,0.38275862068965516
dayahead,timemixer,2026-01-31,2026-01-31,2026-01-31 07:00:00,7,1_8,367.6416931152344,357.5,24,0.38275862068965516
dayahead,lightgbm,2026-01-31,2026-01-31,2026-01-31 17:00:00,17,17_24,388.6450712631022,395.35,24,0.38275862068965516
dayahead,timemixer,2026-01-31,2026-01-31,2026-01-31 09:00:00,9,9_16,345.626953125,396.5,24,0.38275862068965516
dayahead,timemixer,2026-01-31,2026-01-31,2026-01-31 03:00:00,3,1_8,350.5345458984375,350.0,24,0.38275862068965516
dayahead,timemixer,2026-01-31,2026-01-31,2026-01-31 12:00:00,12,9_16,344.4384155273437,314.3,24,0.38275862068965516
dayahead,timesfm,2026-01-31,2026-01-31,2026-01-31 07:00:00,7,1_8,364.2371,357.5,24,0.38275862068965516
dayahead,timesfm,2026-01-31,2026-01-31,2026-01-31 05:00:00,5,1_8,372.50146,350.0,24,0.38275862068965516
dayahead,timemixer,2026-01-31,2026-01-31,2026-01-31 15:00:00,15,9_16,347.16461181640625,242.5,24,0.38275862068965516
dayahead,timemixer,2026-01-31,2026-01-31,2026-01-31 16:00:00,16,9_16,347.69061279296875,291.875,24,0.38275862068965516
dayahead,timemixer,2026-01-31,2026-01-31,2026-01-31 17:00:00,17,17_24,341.95721435546875,395.35,24,0.38275862068965516
dayahead,timemixer,2026-01-31,2026-01-31,2026-01-31 18:00:00,18,17_24,405.429931640625,416.07,24,0.38275862068965516
dayahead,timemixer,2026-01-31,2026-01-31,2026-01-31 19:00:00,19,17_24,431.8113403320313,406.83,24,0.38275862068965516
dayahead,timemixer,2026-01-31,2026-01-31,2026-01-31 20:00:00,20,17_24,446.2919921875,400.0,24,0.38275862068965516
dayahead,timemixer,2026-01-31,2026-01-31,2026-01-31 14:00:00,14,9_16,336.3957824707031,239.15,24,0.38275862068965516
dayahead,timemixer,2026-01-31,2026-01-31,2026-01-31 22:00:00,22,17_24,408.3793640136719,394.34,24,0.38275862068965516
dayahead,timemixer,2026-01-31,2026-01-31,2026-02-01 00:00:00,24,17_24,369.38037109375,368.05,24,0.38275862068965516
dayahead,timesfm,2026-01-31,2026-01-31,2026-01-31 01:00:00,1,1_8,377.01245,377.5,24,0.38275862068965516
dayahead,timesfm,2026-01-31,2026-01-31,2026-01-31 02:00:00,2,1_8,364.27072,371.5,24,0.38275862068965516
dayahead,timesfm,2026-01-31,2026-01-31,2026-01-31 03:00:00,3,1_8,376.4536,350.0,24,0.38275862068965516
dayahead,timesfm,2026-01-31,2026-01-31,2026-01-31 04:00:00,4,1_8,374.04407,345.875,24,0.38275862068965516
dayahead,timemixer,2026-01-31,2026-01-31,2026-01-31 23:00:00,23,17_24,396.5159301757813,380.0,24,0.38275862068965516
dayahead,timemixer,2026-01-31,2026-01-31,2026-01-31 21:00:00,21,17_24,423.5271606445313,403.18,24,0.38275862068965516
dayahead,timesfm,2026-01-31,2026-01-31,2026-01-31 06:00:00,6,1_8,374.6751,327.0,24,0.38275862068965516
dayahead,timesfm,2026-01-31,2026-01-31,2026-01-31 23:00:00,23,17_24,415.38156,380.0,24,0.38275862068965516
dayahead,timesfm,2026-01-31,2026-01-31,2026-01-31 08:00:00,8,1_8,412.10147,366.6,24,0.38275862068965516
dayahead,timesfm,2026-01-31,2026-01-31,2026-01-31 14:00:00,14,9_16,302.30933,239.15,24,0.38275862068965516
dayahead,timesfm,2026-01-31,2026-01-31,2026-01-31 09:00:00,9,9_16,455.63855,396.5,24,0.38275862068965516
dayahead,timesfm,2026-01-31,2026-01-31,2026-01-31 10:00:00,10,9_16,413.2558,366.388,24,0.38275862068965516
dayahead,timesfm,2026-01-31,2026-01-31,2026-01-31 11:00:00,11,9_16,384.66617,380.0,24,0.38275862068965516
dayahead,timesfm,2026-01-31,2026-01-31,2026-01-31 12:00:00,12,9_16,328.80124,314.3,24,0.38275862068965516
dayahead,timesfm,2026-01-31,2026-01-31,2026-01-31 15:00:00,15,9_16,332.41092,242.5,24,0.38275862068965516
dayahead,timesfm,2026-01-31,2026-01-31,2026-01-31 16:00:00,16,9_16,385.38477,291.875,24,0.38275862068965516
dayahead,timesfm,2026-01-31,2026-01-31,2026-01-31 13:00:00,13,9_16,277.22604,220.473,24,0.38275862068965516
dayahead,timesfm,2026-01-31,2026-01-31,2026-01-31 18:00:00,18,17_24,455.55603,416.07,24,0.38275862068965516
dayahead,timesfm,2026-01-31,2026-01-31,2026-01-31 19:00:00,19,17_24,446.62085,406.83,24,0.38275862068965516
dayahead,timesfm,2026-01-31,2026-01-31,2026-01-31 20:00:00,20,17_24,443.51587,400.0,24,0.38275862068965516
dayahead,timesfm,2026-01-31,2026-01-31,2026-01-31 21:00:00,21,17_24,439.4363,403.18,24,0.38275862068965516
dayahead,timesfm,2026-01-31,2026-01-31,2026-01-31 22:00:00,22,17_24,433.3398,394.34,24,0.38275862068965516
dayahead,timemixer,2026-01-31,2026-01-31,2026-01-31 13:00:00,13,9_16,320.3033142089844,220.473,24,0.38275862068965516
dayahead,timesfm,2026-01-31,2026-01-31,2026-02-01 00:00:00,24,17_24,409.12183,368.05,24,0.38275862068965516
dayahead,timesfm,2026-01-31,2026-01-31,2026-01-31 17:00:00,17,17_24,401.64047,395.35,24,0.38275862068965516
dayahead,lightgbm,2026-02-01,2026-02-01,2026-02-01 06:00:00,6,1_8,356.4933171435156,318.89,23,0.39655172413793105
dayahead,lightgbm,2026-02-01,2026-02-01,2026-02-01 01:00:00,1,1_8,371.33463637453326,377.2,23,0.39655172413793105
dayahead,lightgbm,2026-02-01,2026-02-01,2026-02-01 02:00:00,2,1_8,368.8262854022588,358.46,23,0.39655172413793105
dayahead,lightgbm,2026-02-01,2026-02-01,2026-02-01 03:00:00,3,1_8,365.0824892827154,375.25,23,0.39655172413793105
dayahead,lightgbm,2026-02-01,2026-02-01,2026-02-01 04:00:00,4,1_8,364.3742178774266,347.5,23,0.39655172413793105
dayahead,lightgbm,2026-02-01,2026-02-01,2026-02-01 05:00:00,5,1_8,364.3742178774266,346.0,23,0.39655172413793105
dayahead,lightgbm,2026-02-01,2026-02-01,2026-02-01 07:00:00,7,1_8,334.7931602561158,294.95,23,0.39655172413793105
dayahead,lightgbm,2026-02-01,2026-02-01,2026-02-01 15:00:00,15,9_16,53.42093876314468,0.0,23,0.39655172413793105
dayahead,lightgbm,2026-02-01,2026-02-01,2026-02-01 09:00:00,9,9_16,286.7382446871718,316.8,23,0.39655172413793105
dayahead,lightgbm,2026-02-01,2026-02-01,2026-02-01 10:00:00,10,9_16,124.20153564282168,171.0,23,0.39655172413793105
dayahead,lightgbm,2026-02-01,2026-02-01,2026-02-01 11:00:00,11,9_16,76.94315944916944,-10.0,23,0.39655172413793105
dayahead,lightgbm,2026-02-01,2026-02-01,2026-02-01 12:00:00,12,9_16,-66.29574332159997,-20.0,23,0.39655172413793105
dayahead,lightgbm,2026-02-01,2026-02-01,2026-02-01 13:00:00,13,9_16,40.46346514680406,-51.0,23,0.39655172413793105
dayahead,lightgbm,2026-02-01,2026-02-01,2026-02-01 14:00:00,14,9_16,-12.069618793315442,-51.0,23,0.39655172413793105
dayahead,lightgbm,2026-02-01,2026-02-01,2026-02-01 16:00:00,16,9_16,212.04181100543488,151.0,23,0.39655172413793105
dayahead,lightgbm,2026-02-01,2026-02-01,2026-02-01 08:00:00,8,1_8,358.0665491816872,333.8,23,0.39655172413793105
dayahead,lightgbm,2026-02-01,2026-02-01,2026-02-01 17:00:00,17,17_24,424.6365915293221,392.643,23,0.39655172413793105
dayahead,timemixer,2026-02-01,2026-02-01,2026-02-01 04:00:00,4,1_8,364.9533996582031,347.5,23,0.39655172413793105
dayahead,timemixer,2026-02-01,2026-02-01,2026-02-01 10:00:00,10,9_16,45.73145294189453,171.0,23,0.39655172413793105
dayahead,timemixer,2026-02-01,2026-02-01,2026-02-01 11:00:00,11,9_16,53.457618713378906,-10.0,23,0.39655172413793105
dayahead,lightgbm,2026-02-01,2026-02-01,2026-02-01 19:00:00,19,17_24,449.4696234897735,380.0,23,0.39655172413793105
dayahead,lightgbm,2026-02-01,2026-02-01,2026-02-01 20:00:00,20,17_24,437.757700372634,387.5,23,0.39655172413793105
dayahead,lightgbm,2026-02-01,2026-02-01,2026-02-01 21:00:00,21,17_24,433.086059417793,419.0,23,0.39655172413793105
dayahead,lightgbm,2026-02-01,2026-02-01,2026-02-01 22:00:00,22,17_24,433.8357949626409,406.47,23,0.39655172413793105
dayahead,lightgbm,2026-02-01,2026-02-01,2026-02-01 23:00:00,23,17_24,429.51134227449967,380.44,23,0.39655172413793105
dayahead,lightgbm,2026-02-01,2026-02-01,2026-02-02 00:00:00,24,17_24,435.1934155865314,347.55,23,0.39655172413793105
dayahead,timemixer,2026-02-01,2026-02-01,2026-02-01 01:00:00,1,1_8,349.1943054199219,377.2,23,0.39655172413793105
dayahead,timemixer,2026-02-01,2026-02-01,2026-02-01 05:00:00,5,1_8,350.18243408203125,346.0,23,0.39655172413793105
dayahead,timemixer,2026-02-01,2026-02-01,2026-02-01 03:00:00,3,1_8,328.01934814453125,375.25,23,0.39655172413793105
dayahead,timemixer,2026-02-01,2026-02-01,2026-02-01 06:00:00,6,1_8,342.2324523925781,318.89,23,0.39655172413793105
dayahead,timemixer,2026-02-01,2026-02-01,2026-02-01 07:00:00,7,1_8,357.43585205078125,294.95,23,0.39655172413793105
dayahead,timemixer,2026-02-01,2026-02-01,2026-02-01 08:00:00,8,1_8,393.3605041503906,333.8,23,0.39655172413793105
dayahead,timemixer,2026-02-01,2026-02-01,2026-02-01 09:00:00,9,9_16,144.82867431640625,316.8,23,0.39655172413793105
dayahead,lightgbm,2026-02-01,2026-02-01,2026-02-01 18:00:00,18,17_24,460.22126085638456,380.8,23,0.39655172413793105
dayahead,timemixer,2026-02-01,2026-02-01,2026-02-01 12:00:00,12,9_16,46.003604888916016,-20.0,23,0.39655172413793105
dayahead,timemixer,2026-02-01,2026-02-01,2026-02-01 02:00:00,2,1_8,384.4579162597656,358.46,23,0.39655172413793105
dayahead,timesfm,2026-02-01,2026-02-01,2026-02-01 06:00:00,6,1_8,283.21625,318.89,23,0.39655172413793105
dayahead,timesfm,2026-02-01,2026-02-01,2026-02-01 08:00:00,8,1_8,304.26886,333.8,23,0.39655172413793105
dayahead,timemixer,2026-02-01,2026-02-01,2026-02-01 15:00:00,15,9_16,79.02174377441406,0.0,23,0.39655172413793105
dayahead,timemixer,2026-02-01,2026-02-01,2026-02-01 16:00:00,16,9_16,207.61257934570312,151.0,23,0.39655172413793105
dayahead,timemixer,2026-02-01,2026-02-01,2026-02-01 17:00:00,17,17_24,412.5552673339844,392.643,23,0.39655172413793105
dayahead,timemixer,2026-02-01,2026-02-01,2026-02-01 18:00:00,18,17_24,439.0453186035156,380.8,23,0.39655172413793105
dayahead,timemixer,2026-02-01,2026-02-01,2026-02-01 20:00:00,20,17_24,445.2896118164063,387.5,23,0.39655172413793105
dayahead,timemixer,2026-02-01,2026-02-01,2026-02-01 19:00:00,19,17_24,475.0890197753906,380.0,23,0.39655172413793105
dayahead,timemixer,2026-02-01,2026-02-01,2026-02-01 22:00:00,22,17_24,433.20013427734375,406.47,23,0.39655172413793105
dayahead,timemixer,2026-02-01,2026-02-01,2026-02-01 23:00:00,23,17_24,421.2615661621094,380.44,23,0.39655172413793105
dayahead,timesfm,2026-02-01,2026-02-01,2026-02-01 01:00:00,1,1_8,330.11365,377.2,23,0.39655172413793105
dayahead,timesfm,2026-02-01,2026-02-01,2026-02-01 02:00:00,2,1_8,308.20767,358.46,23,0.39655172413793105
dayahead,timesfm,2026-02-01,2026-02-01,2026-02-01 03:00:00,3,1_8,308.74475,375.25,23,0.39655172413793105
dayahead,timesfm,2026-02-01,2026-02-01,2026-02-01 04:00:00,4,1_8,296.57452,347.5,23,0.39655172413793105
dayahead,timesfm,2026-02-01,2026-02-01,2026-02-01 05:00:00,5,1_8,286.60175,346.0,23,0.39655172413793105
dayahead,timemixer,2026-02-01,2026-02-01,2026-02-01 13:00:00,13,9_16,16.289356231689453,-51.0,23,0.39655172413793105
dayahead,timemixer,2026-02-01,2026-02-01,2026-02-02 00:00:00,24,17_24,413.5909118652344,347.55,23,0.39655172413793105
dayahead,timesfm,2026-02-01,2026-02-01,2026-02-01 07:00:00,7,1_8,278.95953,294.95,23,0.39655172413793105
dayahead,timemixer,2026-02-01,2026-02-01,2026-02-01 21:00:00,21,17_24,468.46575927734375,419.0,23,0.39655172413793105
dayahead,timesfm,2026-02-01,2026-02-01,2026-02-01 09:00:00,9,9_16,216.26007,316.8,23,0.39655172413793105
dayahead,timesfm,2026-02-01,2026-02-01,2026-02-01 10:00:00,10,9_16,104.25882,171.0,23,0.39655172413793105
dayahead,timemixer,2026-02-01,2026-02-01,2026-02-01 14:00:00,14,9_16,29.17675018310547,-51.0,23,0.39655172413793105
dayahead,timesfm,2026-02-01,2026-02-01,2026-02-01 11:00:00,11,9_16,46.20314,-10.0,23,0.39655172413793105
dayahead,timesfm,2026-02-01,2026-02-01,2026-02-01 12:00:00,12,9_16,-2.7848663,-20.0,23,0.39655172413793105
dayahead,timesfm,2026-02-01,2026-02-01,2026-02-01 13:00:00,13,9_16,-49.20488,-51.0,23,0.39655172413793105
dayahead,timesfm,2026-02-01,2026-02-01,2026-02-01 14:00:00,14,9_16,-12.970551,-51.0,23,0.39655172413793105
dayahead,timesfm,2026-02-01,2026-02-01,2026-02-01 16:00:00,16,9_16,172.9845,151.0,23,0.39655172413793105
dayahead,timesfm,2026-02-01,2026-02-01,2026-02-01 17:00:00,17,17_24,284.57388,392.643,23,0.39655172413793105
dayahead,timesfm,2026-02-01,2026-02-01,2026-02-01 15:00:00,15,9_16,57.862198,0.0,23,0.39655172413793105
dayahead,timesfm,2026-02-01,2026-02-01,2026-02-01 19:00:00,19,17_24,398.61884,380.0,23,0.39655172413793105
dayahead,timesfm,2026-02-01,2026-02-01,2026-02-01 20:00:00,20,17_24,403.79324,387.5,23,0.39655172413793105
dayahead,timesfm,2026-02-01,2026-02-01,2026-02-01 21:00:00,21,17_24,406.3731,419.0,23,0.39655172413793105
dayahead,timesfm,2026-02-01,2026-02-01,2026-02-01 22:00:00,22,17_24,393.42172,406.47,23,0.39655172413793105
dayahead,timesfm,2026-02-01,2026-02-01,2026-02-01 23:00:00,23,17_24,352.02078,380.44,23,0.39655172413793105
dayahead,timesfm,2026-02-01,2026-02-01,2026-02-02 00:00:00,24,17_24,316.1255,347.55,23,0.39655172413793105
dayahead,timesfm,2026-02-01,2026-02-01,2026-02-01 18:00:00,18,17_24,393.58716,380.8,23,0.39655172413793105
dayahead,lightgbm,2026-02-02,2026-02-02,2026-02-02 01:00:00,1,1_8,377.2366643630325,361.5,22,0.4103448275862069
dayahead,lightgbm,2026-02-02,2026-02-02,2026-02-02 06:00:00,6,1_8,366.3744710161957,345.0,22,0.4103448275862069
dayahead,lightgbm,2026-02-02,2026-02-02,2026-02-02 02:00:00,2,1_8,376.6885311988225,361.01,22,0.4103448275862069
dayahead,lightgbm,2026-02-02,2026-02-02,2026-02-02 03:00:00,3,1_8,368.2971710538967,350.0,22,0.4103448275862069
dayahead,lightgbm,2026-02-02,2026-02-02,2026-02-02 04:00:00,4,1_8,366.1844416048031,347.5,22,0.4103448275862069
dayahead,lightgbm,2026-02-02,2026-02-02,2026-02-02 05:00:00,5,1_8,366.1844416048031,317.325,22,0.4103448275862069
dayahead,lightgbm,2026-02-02,2026-02-02,2026-02-02 07:00:00,7,1_8,351.28208147948595,319.33,22,0.4103448275862069
dayahead,lightgbm,2026-02-02,2026-02-02,2026-02-02 16:00:00,16,9_16,202.0882234908701,326.0,22,0.4103448275862069
dayahead,lightgbm,2026-02-02,2026-02-02,2026-02-02 09:00:00,9,9_16,300.52243891664847,370.125,22,0.4103448275862069
dayahead,lightgbm,2026-02-02,2026-02-02,2026-02-02 10:00:00,10,9_16,154.89289022181208,250.0,22,0.4103448275862069
dayahead,lightgbm,2026-02-02,2026-02-02,2026-02-02 12:00:00,12,9_16,-12.36534414369008,107.8,22,0.4103448275862069
dayahead,lightgbm,2026-02-02,2026-02-02,2026-02-02 13:00:00,13,9_16,29.543208082018367,50.5,22,0.4103448275862069
dayahead,lightgbm,2026-02-02,2026-02-02,2026-02-02 14:00:00,14,9_16,-12.71111013318828,51.625,22,0.4103448275862069
dayahead,lightgbm,2026-02-02,2026-02-02,2026-02-02 15:00:00,15,9_16,-0.0647430532219912,133.95,22,0.4103448275862069
dayahead,lightgbm,2026-02-02,2026-02-02,2026-02-02 17:00:00,17,17_24,403.9356932424892,360.913,22,0.4103448275862069
dayahead,lightgbm,2026-02-02,2026-02-02,2026-02-02 08:00:00,8,1_8,378.38905528910834,362.125,22,0.4103448275862069
dayahead,lightgbm,2026-02-02,2026-02-02,2026-02-02 18:00:00,18,17_24,484.99507870994,402.87,22,0.4103448275862069
dayahead,lightgbm,2026-02-02,2026-02-02,2026-02-02 21:00:00,21,17_24,433.9330122241805,449.45,22,0.4103448275862069
dayahead,lightgbm,2026-02-02,2026-02-02,2026-02-02 20:00:00,20,17_24,444.09615071472336,460.0,22,0.4103448275862069
dayahead,timemixer,2026-02-02,2026-02-02,2026-02-02 11:00:00,11,9_16,-20.230728149414062,150.0,22,0.4103448275862069
dayahead,timemixer,2026-02-02,2026-02-02,2026-02-02 03:00:00,3,1_8,312.91192626953125,350.0,22,0.4103448275862069
dayahead,lightgbm,2026-02-02,2026-02-02,2026-02-02 22:00:00,22,17_24,425.8686988584937,458.54,22,0.4103448275862069
dayahead,lightgbm,2026-02-02,2026-02-02,2026-02-02 23:00:00,23,17_24,387.5717819506301,416.11,22,0.4103448275862069
dayahead,lightgbm,2026-02-02,2026-02-02,2026-02-03 00:00:00,24,17_24,409.3199698176268,397.37,22,0.4103448275862069
dayahead,timemixer,2026-02-02,2026-02-02,2026-02-02 01:00:00,1,1_8,308.4228820800781,361.5,22,0.4103448275862069
dayahead,timemixer,2026-02-02,2026-02-02,2026-02-02 02:00:00,2,1_8,330.541748046875,361.01,22,0.4103448275862069
dayahead,timemixer,2026-02-02,2026-02-02,2026-02-02 09:00:00,9,9_16,153.76116943359375,370.125,22,0.4103448275862069
dayahead,timemixer,2026-02-02,2026-02-02,2026-02-02 04:00:00,4,1_8,321.9635925292969,347.5,22,0.4103448275862069
dayahead,timemixer,2026-02-02,2026-02-02,2026-02-02 05:00:00,5,1_8,318.9169616699219,317.325,22,0.4103448275862069
dayahead,timemixer,2026-02-02,2026-02-02,2026-02-02 06:00:00,6,1_8,304.880859375,345.0,22,0.4103448275862069
dayahead,timemixer,2026-02-02,2026-02-02,2026-02-02 07:00:00,7,1_8,306.8751525878906,319.33,22,0.4103448275862069
dayahead,timemixer,2026-02-02,2026-02-02,2026-02-02 08:00:00,8,1_8,350.91510009765625,362.125,22,0.4103448275862069
dayahead,lightgbm,2026-02-02,2026-02-02,2026-02-02 19:00:00,19,17_24,487.8971108420873,445.0,22,0.4103448275862069
dayahead,timemixer,2026-02-02,2026-02-02,2026-02-02 10:00:00,10,9_16,-20.53131866455078,250.0,22,0.4103448275862069
dayahead,lightgbm,2026-02-02,2026-02-02,2026-02-02 11:00:00,11,9_16,48.42470690960064,150.0,22,0.4103448275862069
dayahead,timemixer,2026-02-02,2026-02-02,2026-02-02 12:00:00,12,9_16,-68.11459350585938,107.8,22,0.4103448275862069
dayahead,timesfm,2026-02-02,2026-02-02,2026-02-02 16:00:00,16,9_16,175.15485,326.0,22,0.4103448275862069
dayahead,timesfm,2026-02-02,2026-02-02,2026-02-02 08:00:00,8,1_8,338.4481,362.125,22,0.4103448275862069
dayahead,timesfm,2026-02-02,2026-02-02,2026-02-02 06:00:00,6,1_8,285.976,345.0,22,0.4103448275862069
dayahead,timemixer,2026-02-02,2026-02-02,2026-02-02 15:00:00,15,9_16,-7.729270935058594,133.95,22,0.4103448275862069
dayahead,timemixer,2026-02-02,2026-02-02,2026-02-02 16:00:00,16,9_16,160.671875,326.0,22,0.4103448275862069
dayahead,timemixer,2026-02-02,2026-02-02,2026-02-02 17:00:00,17,17_24,374.347412109375,360.913,22,0.4103448275862069
dayahead,timemixer,2026-02-02,2026-02-02,2026-02-02 18:00:00,18,17_24,470.4546203613281,402.87,22,0.4103448275862069
dayahead,timemixer,2026-02-02,2026-02-02,2026-02-02 19:00:00,19,17_24,492.3142700195313,445.0,22,0.4103448275862069
dayahead,timemixer,2026-02-02,2026-02-02,2026-02-02 20:00:00,20,17_24,495.2350463867188,460.0,22,0.4103448275862069
dayahead,timemixer,2026-02-02,2026-02-02,2026-02-02 22:00:00,22,17_24,440.7728576660156,458.54,22,0.4103448275862069
dayahead,timemixer,2026-02-02,2026-02-02,2026-02-02 23:00:00,23,17_24,403.3603210449219,416.11,22,0.4103448275862069
dayahead,timesfm,2026-02-02,2026-02-02,2026-02-02 01:00:00,1,1_8,335.05182,361.5,22,0.4103448275862069
dayahead,timesfm,2026-02-02,2026-02-02,2026-02-02 02:00:00,2,1_8,296.59543,361.01,22,0.4103448275862069
dayahead,timesfm,2026-02-02,2026-02-02,2026-02-02 03:00:00,3,1_8,285.84995,350.0,22,0.4103448275862069
dayahead,timesfm,2026-02-02,2026-02-02,2026-02-02 04:00:00,4,1_8,271.41653,347.5,22,0.4103448275862069
dayahead,timesfm,2026-02-02,2026-02-02,2026-02-02 05:00:00,5,1_8,267.0404,317.325,22,0.4103448275862069
dayahead,timemixer,2026-02-02,2026-02-02,2026-02-03 00:00:00,24,17_24,386.3487548828125,397.37,22,0.4103448275862069
dayahead,timemixer,2026-02-02,2026-02-02,2026-02-02 21:00:00,21,17_24,444.18109130859375,449.45,22,0.4103448275862069
dayahead,timesfm,2026-02-02,2026-02-02,2026-02-02 07:00:00,7,1_8,313.44052,319.33,22,0.4103448275862069
dayahead,timemixer,2026-02-02,2026-02-02,2026-02-02 13:00:00,13,9_16,-54.71586608886719,50.5,22,0.4103448275862069
dayahead,timesfm,2026-02-02,2026-02-02,2026-02-02 09:00:00,9,9_16,300.78577,370.125,22,0.4103448275862069
dayahead,timesfm,2026-02-02,2026-02-02,2026-02-02 11:00:00,11,9_16,67.13519,150.0,22,0.4103448275862069
dayahead,timesfm,2026-02-02,2026-02-02,2026-02-02 12:00:00,12,9_16,1.7769623,107.8,22,0.4103448275862069
dayahead,timesfm,2026-02-02,2026-02-02,2026-02-02 13:00:00,13,9_16,-58.849243,50.5,22,0.4103448275862069
dayahead,timesfm,2026-02-02,2026-02-02,2026-02-02 14:00:00,14,9_16,-31.41632,51.625,22,0.4103448275862069
dayahead,timesfm,2026-02-02,2026-02-02,2026-02-02 15:00:00,15,9_16,36.413864,133.95,22,0.4103448275862069
dayahead,timemixer,2026-02-02,2026-02-02,2026-02-02 14:00:00,14,9_16,-38.84217834472656,51.625,22,0.4103448275862069
dayahead,timesfm,2026-02-02,2026-02-02,2026-02-02 17:00:00,17,17_24,353.81863,360.913,22,0.4103448275862069
dayahead,timesfm,2026-02-02,2026-02-02,2026-02-02 10:00:00,10,9_16,148.48462,250.0,22,0.4103448275862069
dayahead,timesfm,2026-02-02,2026-02-02,2026-02-02 19:00:00,19,17_24,465.74442,445.0,22,0.4103448275862069
dayahead,timesfm,2026-02-02,2026-02-02,2026-02-02 20:00:00,20,17_24,460.56995,460.0,22,0.4103448275862069
dayahead,timesfm,2026-02-02,2026-02-02,2026-02-02 21:00:00,21,17_24,454.86383,449.45,22,0.4103448275862069
dayahead,timesfm,2026-02-02,2026-02-02,2026-02-02 22:00:00,22,17_24,431.305,458.54,22,0.4103448275862069
dayahead,timesfm,2026-02-02,2026-02-02,2026-02-02 23:00:00,23,17_24,387.2877,416.11,22,0.4103448275862069
dayahead,timesfm,2026-02-02,2026-02-02,2026-02-03 00:00:00,24,17_24,353.74042,397.37,22,0.4103448275862069
dayahead,timesfm,2026-02-02,2026-02-02,2026-02-02 18:00:00,18,17_24,473.52042,402.87,22,0.4103448275862069
dayahead,lightgbm,2026-02-03,2026-02-03,2026-02-03 08:00:00,8,1_8,127.61176859507572,334.83,21,0.4241379310344828
dayahead,lightgbm,2026-02-03,2026-02-03,2026-02-03 02:00:00,2,1_8,352.355227148814,347.0,21,0.4241379310344828
dayahead,lightgbm,2026-02-03,2026-02-03,2026-02-03 03:00:00,3,1_8,350.8169397848925,377.625,21,0.4241379310344828
dayahead,lightgbm,2026-02-03,2026-02-03,2026-02-03 04:00:00,4,1_8,346.82515737198185,355.75,21,0.4241379310344828
dayahead,lightgbm,2026-02-03,2026-02-03,2026-02-03 05:00:00,5,1_8,315.6368683940438,359.03,21,0.4241379310344828
dayahead,lightgbm,2026-02-03,2026-02-03,2026-02-03 06:00:00,6,1_8,306.69799165957073,328.4,21,0.4241379310344828
dayahead,lightgbm,2026-02-03,2026-02-03,2026-02-03 07:00:00,7,1_8,120.76353257344697,327.9,21,0.4241379310344828
dayahead,lightgbm,2026-02-03,2026-02-03,2026-02-03 11:00:00,11,9_16,62.93688316419347,150.0,21,0.4241379310344828
dayahead,lightgbm,2026-02-03,2026-02-03,2026-02-03 10:00:00,10,9_16,68.0043025132986,245.0,21,0.4241379310344828
dayahead,lightgbm,2026-02-03,2026-02-03,2026-02-03 12:00:00,12,9_16,-20.06232870179512,13.0,21,0.4241379310344828
dayahead,lightgbm,2026-02-03,2026-02-03,2026-02-03 13:00:00,13,9_16,-53.19326804224548,39.75,21,0.4241379310344828
dayahead,lightgbm,2026-02-03,2026-02-03,2026-02-03 14:00:00,14,9_16,-24.83658075590869,6.363,21,0.4241379310344828
dayahead,lightgbm,2026-02-03,2026-02-03,2026-02-03 15:00:00,15,9_16,93.26874420170796,130.0,21,0.4241379310344828
dayahead,lightgbm,2026-02-03,2026-02-03,2026-02-03 17:00:00,17,17_24,303.4072923202144,300.0,21,0.4241379310344828
dayahead,lightgbm,2026-02-03,2026-02-03,2026-02-03 16:00:00,16,9_16,207.8115529552624,270.25,21,0.4241379310344828
dayahead,lightgbm,2026-02-03,2026-02-03,2026-02-03 01:00:00,1,1_8,351.8574515488983,376.307,21,0.4241379310344828
dayahead,timemixer,2026-02-03,2026-02-03,2026-02-03 04:00:00,4,1_8,298.1293640136719,355.75,21,0.4241379310344828
dayahead,timemixer,2026-02-03,2026-02-03,2026-02-03 10:00:00,10,9_16,16.444381713867188,245.0,21,0.4241379310344828
dayahead,timemixer,2026-02-03,2026-02-03,2026-02-03 03:00:00,3,1_8,295.39361572265625,377.625,21,0.4241379310344828
dayahead,lightgbm,2026-02-03,2026-02-03,2026-02-03 20:00:00,20,17_24,303.17495932589327,324.163,21,0.4241379310344828
dayahead,lightgbm,2026-02-03,2026-02-03,2026-02-03 21:00:00,21,17_24,293.71677011932496,315.5,21,0.4241379310344828
dayahead,lightgbm,2026-02-03,2026-02-03,2026-02-03 22:00:00,22,17_24,277.0320214667603,300.0,21,0.4241379310344828
dayahead,lightgbm,2026-02-03,2026-02-03,2026-02-03 23:00:00,23,17_24,231.3320390469043,222.75,21,0.4241379310344828
